y
0.88017663
0.92333348
0.87653249
0.842949625
0.875877981
0.959104866
0.98033755
0.825693727
0.92407617
0.927525412
0.929378542
0.903060414
0.997843382
0.919014278
0.956116304
0.97034369
0.846469622
0.198780184
0.19013159
0.279227828
0.363554896
0.231072543
0.254628142
0.256522966
0.324759468
0.18304135
0.133144708
0.347743053
0.230547862
0.100182219
0.104003199
0.103555586
0.220343672
0.26761497
0.192750195
0.111547993
0.17513379
0.177087394
0.224320211
0.289975136
0.20096636
0.980749401
0.196721467
0.350254576
0.325533332
0.249111911
0.060191229
0.060785458
0.190260248
0.30996905
0.110540798
0.167092089
0.366916255
0.114776531
0.373868738
0.055772091
0.258224352
0.127259146
0.22581536
0.052801903
0.237493575
0.037556749
0.26659728
0.0642332
0.036510023
0.306768099
0.141337783
0.022095175
0.039435933
0.12755469
