x
0
0.004466569
0.071903178
0.086943027
0.133898647
0.164854803
0.22277607
0.273075239
0.281208335
0.303608471
0.327205412
0.330970262
0.335254407
0.336270973
0.339683007
0.346894856
0.347134368
0.348594506
0.350001677
0.35529907
0.358590817
0.380463297
0.392878471
0.444880649
0.449291706
0.45026555
0
0.025151225
0.027507415
0.032348103
0.077059345
0.097354468
0.118504918
2.259322335
2.273945622
2.275974039
2.278003073
2.281319614
2.293916558
2.294302997
2.302006402
2.305905819
2.321091203
2.380067101
2.382131476
2.842979983
2.898671981
2.948263214
2.960598637
3.040339704
3.043069804
3.285305356
0
0.019785761
0.061727995
0.073478264
0.089941718
0.094492959
0.117510961
1.613756588
1.709955803
1.770641144
1.772723614
1.793422155
1.796788595
1.845660088
1.852462404
1.866264196
1.870195493
1.879534628
1.896826834
1.898536505
1.901321867
1.911803978
1.938274617
2.003552572
2.272738821
2.304072389
0
0.021936951
0.025185217
0.038414339
0.044963751
0.104846541
0.196498472
0.305144516
0.357400227
0.359326221
0.362461427
0.387770292
0.405194662
0.416448127
0.420271772
0.436607134
0.438766458
0.450214665
0.461658468
0.462468836
0.487364557
0.524925909
0.669009129
0.697598002
1.100343048
1.268712436
0
0.172611483
0.173480687
0.219408205
0.270313073
0.275682546
0.276983041
0.2833174
0.284002543
0.287572601
0.314411514
0.318553703
0.331648487
0.33832438
0.346345195
0.365946702
0.372038449
0.382145531
0.385002429
0.39158659
0.39490288
0.42793685
0.440833766
0.501602937
0.508951584
0.556773097
0
0.028794241
0.048488364
0.096805444
0.100556262
0.108868917
0.120262194
0.43029513
0.459779217
0.465280631
0.469552561
0.474699594
0.476592205
0.477061549
0.478146653
0.487152158
0.492510834
0.499155083
0.519771443
0.543221976
0.545205208
0.592261972
0.614205726
0.636294842
0.650772221
0.838377152
0
0.020065717
0.033747769
0.037034449
0.038099652
0.067142606
0.067720214
0.071748168
0.076218587
0.084661951
0.091453256
0.118290439
0.129679902
0.145374166
0.181286533
0.184216336
0.225673701
0.321918883
0.564957172
2.858311867
2.861583512
2.869786298
2.883615359
2.883842658
2.904282317
2.919832709
0
0.011454991
0.012602862
0.017832647
0.019022613
0.043989605
0.051292994
0.496003407
0.508537598
0.532595619
0.535093239
0.558510332
0.575620817
0.582102402
0.597628606
0.600374827
0.619146988
0.622010531
0.658415809
3.246564459
3.337160513
3.483550204
3.597077637
3.599592866
3.620237937
3.642557488
0
0.017231064
0.050315659
0.058966346
0.084439362
0.088641444
0.092646463
0.09393941
0.109814969
0.111780127
0.127252756
0.168335724
1.29204723
1.295952503
1.305332771
1.306642991
1.340767253
1.355799374
1.454719494
4.271722661
4.329205335
4.546986779
4.552434788
4.583049024
4.741798013
4.932101481
0
0.00772175
0.018991128
0.020447611
0.020978232
0.021601479
0.031084789
0.035061953
0.060413161
0.07233855
0.102921
0.240862944
0.834566072
0.83880783
0.847562728
0.851679232
0.895966541
0.932594088
0.97654313
0.997966413
1.029297703
1.029684284
1.0581611
1.067814778
1.081977389
1.17163217
